hash	info_freq	info_long	info_complex	info_deal_complex	id	part	confidence	answer	correct	correctValue	time
7db502a0a8e3a593ee2953c69f90bdfc	3	4	2	3	284	sim	3	c	c	8*3^(x^0.5)	659601
7db502a0a8e3a593ee2953c69f90bdfc	3	4	2	3	127	dec	3	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	659601
7db502a0a8e3a593ee2953c69f90bdfc	3	4	2	3	94	dec	3	a	a	The function is defined on the whole interval	659601
7db502a0a8e3a593ee2953c69f90bdfc	3	4	2	3	49	dec	3	b	b	The function is defined on the whole interval	659601
7db502a0a8e3a593ee2953c69f90bdfc	3	4	2	3	5	dec	3	a	a	The function is never zero	659601
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	637	sim	4	a	a	0.4	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	863	sim	3	c	b	-0.09	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	715	sim	3	a	c	-7.0	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	578	sim	4	b	b	-1.0	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	531	dec	4	b	b	The function is defined on the whole interval	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	835	dec	4	c	c	The function is negative at some point	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	654	dec	4	b	b	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	933917
a92d45bfbb0c0fd5f6c726923133ff35	3	1	3	3	28	dec	2	a	a	The function is defined on the whole interval	933917
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	997	sim	3	c	c	sin(3.14*x)/cos(3.14*x)	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	99	sim	4	d	d	40.0	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	968	sim	4	a	a	-3/sin(x - 1.57)	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	599	sim	4	b	b	1.0	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	73	dec	3	d	d	The function is never zero	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	793	dec	4	b	b	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	86	dec	4	d	d	The function is never zero	436018
9e6ab6e4281318a48b609b86e068e802	3	3	3	3	617	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	436018
6c4f7695254b29b98321fd936abf1081	2	2	1	2	130	sim	3	b	b	1352.66	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	507	sim	3	d	d	4.8	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	235	sim	2	b	b	2.24	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	303	sim	2	a	a	2.72	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	335	dec	2	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	390	dec	2	a	b	The function is defined on the whole interval	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	951	dec	2	a	a	The function is never negative	492523
6c4f7695254b29b98321fd936abf1081	2	2	1	2	160	dec	1	a	a	The function is defined on the whole interval	492523
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	728	sim	4	b	b	165.0	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	909	sim	3	d	d	sin(3.14*x) + 7	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	865	sim	3	b	b	sin(3.14*x)^9	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	403	sim	4	d	d	881.6	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	896	dec	4	c	c	The function is defined on the whole interval	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	593	dec	3	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	94	dec	4	a	a	The function is defined on the whole interval	878525
e03111330680c2ba21dbfb3c72b417e2	3	4	3	3	636	dec	4	c	c	The function is negative at some point	878525
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	394	sim	4	b	b	49.0	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	599	sim	3	b	b	1.0	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	44	sim	2	c	a	-40.08	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	86	sim	4	b	d	6556.0	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	644	dec	2	a	d	The function is never zero	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	788	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	779	dec	3	a	a	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	3804969
251c17733e3e8d8dfd8d585d43768a27	1	4	1	2	534	dec	3	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	3804969
4160aace109379e81e754172a38bef30	3	4	3	3	683	sim	4	b	b	8.99	941662
4160aace109379e81e754172a38bef30	3	4	3	3	712	sim	4	b	c	9.0	941662
4160aace109379e81e754172a38bef30	3	4	3	3	904	sim	4	c	c	cos(x - 1.57) + cos(x + 3.14)	941662
4160aace109379e81e754172a38bef30	3	4	3	3	160	sim	4	d	d	5.01	941662
4160aace109379e81e754172a38bef30	3	4	3	3	222	dec	4	b	b	The function is never zero	941662
4160aace109379e81e754172a38bef30	3	4	3	3	903	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	941662
4160aace109379e81e754172a38bef30	3	4	3	3	719	dec	4	d	d	The function is never zero	941662
4160aace109379e81e754172a38bef30	3	4	3	3	505	dec	4	a	a	The function is never zero	941662
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	968	sim	4	a	a	-3/sin(x - 1.57)	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	849	sim	4	b	b	-7*sin(x - 1.57)*sin(x + 1.57)	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	147	sim	4	d	d	16.6	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	335	sim	4	a	a	29.21	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	389	dec	4	c	c	The function is never negative	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	249	dec	4	b	b	The function is never negative	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	931	dec	4	d	d	The function is never zero	933980
773ed0aebb8a3e339af52979f24ac819	3	4	3	3	174	dec	4	d	d	The function is never negative	933980
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	607	sim	4	b	b	18.28	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	527	sim	3	d	d	-95.39	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	165	sim	3	c	d	0.28	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	64	sim	3	a	a	2.83	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	852	dec	3	d	d	The function is zero at some point	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	831	dec	4	d	d	The function is never negative	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	414	dec	3	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	575225
737d0ffe8ef1ecaebdc9a95da17cb14c	3	4	3	2	897	dec	4	b	b	The function is never negative	575225
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	548	sim	3	a	a	11.21	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	18	sim	3	c	c	-2.44	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	754	sim	3	c	c	1.0	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	784	sim	4	a	a	2*cos(x - 1.57)*cos(x + 3.14)	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	199	dec	2	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	548	dec	3	d	d	The function is never zero	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	744	dec	2	c	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	497603
3d93714f8f0f2acefb069998b4146cab	3	2	3	2	10	dec	2	c	c	The function is zero at some point	497603
90f874cb829218ebd246bfc303449e6f	3	4	3	3	807	sim	4	c	c	9*cos(3.14*x)	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	927	sim	4	b	b	9*cos(x + 1.57)	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	390	sim	4	a	a	5.12	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	630	sim	4	a	a	11.0	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	498	dec	4	b	a	The function is never negative	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	628	dec	4	b	b	The function is never zero	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	44	dec	3	d	b	The function is defined on the whole interval	194119
90f874cb829218ebd246bfc303449e6f	3	4	3	3	972	dec	4	a	a	The function is never negative	194119
3e443f490f1e64a08033cbff070b629f	3	4	3	3	82	sim	4	c	c	-3.86	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	909	sim	4	d	d	sin(3.14*x) + 7	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	837	sim	3	b	b	cos(x - 3.14)^0.5	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	800	sim	4	b	b	0.55	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	384	dec	4	d	d	The function is never zero	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	326	dec	4	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	1	dec	4	d	d	The function is defined on the whole interval	573160
3e443f490f1e64a08033cbff070b629f	3	4	3	3	189	dec	4	c	c	The function is zero at some point	573160
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	880	sim	3	c	c	5*(1/(x + 3))^0.5	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	521	sim	4	a	a	-8.0	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	80	sim	3	b	b	-4.95	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	788	sim	3	b	b	5^sin(x + 3.14)	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	898	dec	4	a	a	The function is never negative	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	878	dec	2	b	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	781	dec	3	a	a	The function is never zero	1319735
df4eb3c9a7c10f5eca1a16d71e222969	3	3	2	3	296	dec	4	a	a	The function is never negative	1319735
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	861	sim	4	a	a	-cos(x - 3.14) + 3	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	510	sim	4	a	a	1.48	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	48	sim	4	d	d	sin(3.14*x)^0.5/cos(x + 3.14)	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	829	sim	4	d	d	cos(x - 3.14)/cos(x + 1.57)	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	884	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	864	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	338	dec	2	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1029268
40ce8f7c8399fa77c73b65d1611d09a1	3	1	2	3	217	dec	4	d	d	The function is never zero	1029268
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	545	sim	3	d	a	4.27	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	703	sim	3	a	a	9.41	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	831	sim	4	a	a	cos(x + 1.57) + 4	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	195	sim	1	d	b	1258.49	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	216	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	972	dec	4	a	a	The function is never negative	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	615	dec	4	c	c	The function is zero at some point	687906
d1cd821f74f1570a0aff0ef118836618	3	4	3	2	903	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	687906
07fa0983e812c9299acdb45397ef729d	3	4	3	3	636	sim	3	d	c	-1.0	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	790	sim	2	b	b	sin(3.14*x) + 9 + 3^(-cos(x - 1.57))	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	333	sim	3	a	a	5.5	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	286	sim	3	d	d	21.0	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	150	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	270	dec	1	b	d	The function is defined on the whole interval	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	475	dec	3	d	d	The function is defined on the whole interval	467163
07fa0983e812c9299acdb45397ef729d	3	4	3	3	7	dec	1	a	b	The function is defined on the whole interval	467163
c25389c11249da63185f99bbfa7f7571	2	1	2	2	927	sim	1	b	b	9*cos(x + 1.57)	160705
c25389c11249da63185f99bbfa7f7571	2	1	2	2	902	sim	3	a	a	4*x + sin(3.14*x) + 6	160705
c25389c11249da63185f99bbfa7f7571	2	1	2	2	713	sim	1	a	c	3.87	160705
c25389c11249da63185f99bbfa7f7571	2	1	2	2	311	sim	1	c	a	1.0	160705
c25389c11249da63185f99bbfa7f7571	2	1	2	2	366	dec	1	b	d	The function is defined on the whole interval	160705
